Kode Unit Motor,Tahun Kendaraan,Kilometer,Usia_Kendaraan,Kondisi_Oli,Kondisi_Rem,KM_Terakhir_Ganti_Oli,Bulan_Terakhir_Ganti_Oli,KM_Per_Tahun,Jumlah_Keluhan,Jns Service
10,2018,43367,5,0,1,446,1,8673,3,0
2,2021,15797,2,2,0,1242,7,7898,0,1
6,2018,48504,5,1,1,3626,7,9700,4,0
5,2024,0,0,0,0,0,4,0,0,1
2,2020,19257,2,0,2,2055,4,9628,0,1
7,2023,7748,1,1,0,1939,11,7748,0,1
9,2019,43708,3,1,1,1795,12,14569,1,0
1,2018,25288,3,1,2,4904,12,8429,3,0
7,2020,20815,2,1,2,6778,11,10407,4,0
9,2018,41943,5,2,1,1699,6,8388,4,0
1,2018,45154,5,1,1,6599,11,9030,2,0
2,2018,25891,5,1,1,4459,5,5178,3,0
9,2019,73918,5,0,1,567,5,14783,2,0
9,2019,61309,4,2,1,2399,3,15327,4,0
8,2018,54983,6,2,1,2983,7,9163,4,0
13,2018,40185,4,1,1,3816,5,10046,4,0
13,2020,37199,3,1,1,4668,11,12399,4,0
6,2020,16333,2,1,2,6997,11,8166,0,1
6,2018,48275,4,0,1,1496,5,12068,3,0
6,2024,0,0,2,0,0,8,0,4,0
0,2021,22502,2,2,2,943,6,11251,2,0
0,2022,0,0,0,0,0,5,0,0,1
7,2018,30699,4,1,1,6388,10,7674,4,0
0,2019,28947,3,1,1,3376,12,9649,4,0
5,2019,15661,2,0,0,1137,2,7830,0,1
12,2019,30408,4,2,1,1404,6,7602,1,0
12,2021,410,0,1,0,324,11,410,3,0
6,2022,21730,2,1,2,2596,10,10865,2,1
9,2022,27494,2,0,2,1862,2,13747,1,1
4,2018,38566,4,1,1,6750,8,9641,1,1
12,2018,28621,3,2,1,2766,4,9540,2,0
3,2018,38808,5,0,1,1759,4,7761,3,0
7,2020,32428,3,0,1,1459,2,10809,2,0
2,2021,30429,3,1,1,5335,7,10143,3,0
9,2020,31783,3,0,1,1676,4,10594,0,1
12,2019,18941,2,1,2,5251,10,9470,1,1
0,2018,29835,3,0,1,1330,2,9945,3,0
8,2021,11217,1,0,0,1728,5,11217,0,1
3,2023,10476,1,0,0,27,1,10476,0,1
0,2020,42693,3,1,1,7286,11,14231,2,0
0,2020,28498,3,0,1,1173,1,9499,2,0
9,2019,48601,5,0,1,753,3,9720,3,0
0,2018,86674,6,0,1,1715,5,14445,3,0
1,2020,5415,1,1,0,2877,12,5415,2,0
12,2022,25500,2,1,2,4768,10,12750,2,0
6,2022,14304,2,2,0,2312,3,7152,0,1
4,2023,7329,1,2,0,134,6,7329,0,1
12,2023,0,0,2,0,0,7,0,3,0
9,2020,16086,1,2,2,2921,8,16086,1,0
5,2021,196,0,2,0,191,8,196,2,0
0,2020,31514,3,1,1,6772,12,10504,2,0
9,2018,63512,4,0,1,973,2,15878,2,0
0,2023,0,0,2,0,0,7,0,0,1
5,2021,21341,3,2,2,813,8,7113,2,0
7,2021,13120,2,2,0,2427,4,6560,3,0
11,2021,30785,3,2,1,627,6,10261,4,0
6,2024,0,0,2,0,0,6,0,0,1
9,2019,46587,4,0,1,208,2,11646,1,0
9,2023,11132,1,2,0,402,6,11132,0,1
9,2019,35625,3,2,1,1981,6,11875,2,0
9,2021,0,0,1,0,0,9,0,3,0
9,2021,38068,3,1,1,2895,12,12689,2,0
0,2021,22771,2,2,2,1642,8,11385,3,0
5,2018,21659,3,2,2,2686,6,7219,0,1
13,2018,71195,5,0,1,1635,3,14239,4,0
11,2021,0,0,0,0,0,4,0,0,1
3,2018,16922,3,2,2,2952,3,5640,1,1
4,2018,31020,5,1,1,3732,10,6204,2,0
5,2021,197,0,1,0,2,11,197,3,0
6,2020,27583,4,2,1,562,8,6895,3,0
1,2019,12173,2,2,0,3478,6,6086,0,1
8,2020,20828,2,0,2,794,2,10414,0,1
1,2022,0,0,2,0,0,7,0,0,1
0,2020,19139,2,2,2,2531,4,9569,0,1
6,2019,62339,5,1,1,5993,11,12467,1,0
4,2022,13504,2,2,0,249,6,6752,0,1
12,2020,42327,4,2,1,2775,6,10581,1,1
6,2021,0,0,2,0,0,8,0,0,1
7,2023,8115,1,1,0,6363,11,8115,2,0
6,2021,135,0,1,0,71,10,135,0,1
1,2019,14028,2,1,0,6842,9,7014,3,0
4,2022,13700,2,0,0,1636,4,6850,0,1
0,2020,56987,4,1,1,9595,12,14246,2,0
13,2018,34369,5,0,1,1405,1,6873,4,0
0,2021,28566,3,0,1,419,1,9522,2,0
5,2022,0,0,2,0,0,8,0,3,0
8,2022,22119,2,1,2,9602,12,11059,0,1
0,2020,9712,1,0,0,1974,5,9712,1,1
0,2021,7436,1,1,0,936,9,7436,1,1
12,2019,59098,4,1,1,1649,12,14774,3,0
9,2022,9358,1,1,0,5005,10,9358,2,0
6,2018,28875,3,1,1,4987,7,9625,2,0
6,2019,36561,5,1,1,8225,12,7312,0,1
2,2021,9526,1,2,0,3055,5,9526,0,1
6,2018,33670,3,1,1,7718,10,11223,3,0
8,2019,55825,4,1,1,4632,10,13956,4,0
4,2024,386,0,1,0,78,11,386,3,0
9,2022,20966,2,2,2,1189,6,10483,0,1
3,2022,5168,1,1,0,4156,10,5168,3,0
8,2020,23942,3,1,2,5394,12,7980,3,0
12,2019,30555,2,1,1,5437,10,15277,3,0
9,2019,20712,2,2,2,2606,6,10356,0,1
8,2023,362,0,2,0,66,6,362,3,0
4,2020,17192,2,2,2,2984,4,8596,0,1
12,2021,32181,3,2,1,471,6,10727,4,0
9,2018,48640,4,0,1,334,5,12160,4,0
1,2020,16823,2,1,2,1393,10,8411,2,0
12,2023,11405,1,1,0,5182,7,11405,1,0
8,2021,319,0,0,0,285,5,319,0,1
9,2021,27592,2,2,2,1732,6,13796,4,0
9,2023,9511,1,1,0,5838,9,9511,2,0
13,2024,348,0,1,0,208,12,348,0,1
8,2023,0,0,1,0,0,10,0,3,0
6,2022,17741,2,1,2,5950,12,8870,4,0
12,2019,26349,2,0,2,68,1,13174,0,1
5,2018,22481,4,0,1,1421,1,5620,3,0
5,2019,17909,2,1,2,6118,7,8954,3,0
4,2021,6178,1,1,0,4770,8,6178,0,1
9,2018,44039,6,0,1,842,3,7339,4,0
10,2022,24329,2,0,2,343,3,12164,0,1
13,2019,26259,3,1,2,6738,11,8753,4,0
13,2021,21708,2,1,2,9073,12,10854,3,0
7,2022,9891,1,2,0,2841,6,9891,2,0
9,2018,65359,6,2,1,916,8,10893,4,0
11,2019,46756,4,1,1,5995,8,11689,3,0
7,2023,6321,1,1,0,2877,9,6321,4,0
12,2019,27306,2,0,2,363,2,13653,3,0
10,2021,11097,1,1,0,5324,7,11097,2,0
2,2021,108,0,0,0,28,1,108,1,1
7,2020,6164,1,0,0,148,5,6164,0,1
4,2018,32269,4,1,1,2834,9,8067,2,0
5,2021,14614,2,0,0,909,2,7307,1,1
5,2019,29084,3,0,1,615,1,9694,0,1
9,2020,50829,4,2,1,988,8,12707,3,0
10,2019,20389,2,1,2,4153,11,10194,3,0
6,2020,24479,2,0,2,378,1,12239,0,1
7,2021,10663,1,1,0,6117,8,10663,2,0
6,2020,14463,2,0,0,711,3,7231,0,1
1,2020,6822,1,1,0,4735,5,6822,3,0
0,2020,45974,4,1,1,4121,11,11493,3,0
0,2023,0,0,1,0,0,11,0,3,0
13,2019,20082,2,2,2,293,7,10041,3,0
6,2018,38279,4,0,1,472,2,9569,0,1
0,2021,0,0,2,0,0,8,0,2,0
12,2024,103,0,2,0,89,6,103,1,1
2,2021,16133,2,1,2,5118,12,8066,3,0
10,2018,30344,3,1,1,6714,11,10114,1,0
0,2019,26541,2,0,2,805,5,13270,0,1
9,2021,13011,1,1,0,2207,9,13011,3,0
1,2019,12315,2,1,0,7065,8,6157,4,0
0,2021,8881,1,2,0,2829,8,8881,0,1
6,2022,11217,1,1,0,4691,5,11217,0,1
0,2021,0,0,1,0,0,12,0,1,1
9,2019,64999,5,1,1,6439,12,12999,3,0
4,2022,17079,2,2,2,3475,7,8539,1,1
1,2020,38142,4,2,1,2113,7,9535,3,0
0,2018,36673,4,1,1,4299,8,9168,4,0
13,2018,39908,3,2,1,2379,3,13302,4,0
0,2022,0,0,1,0,0,10,0,3,0
12,2020,28749,3,0,1,1940,3,9583,1,0
10,2021,111,0,1,0,77,9,111,2,0
3,2020,13836,2,1,0,5384,8,6918,1,0
4,2022,0,0,0,0,0,3,0,0,1
13,2020,12813,1,1,0,7951,9,12813,2,0
6,2023,12287,1,1,0,7790,11,12287,2,0
0,2019,49030,4,1,1,3494,9,12257,0,1
4,2022,20015,2,1,2,641,11,10007,3,0
6,2019,36119,3,0,1,340,3,12039,3,0
2,2021,17020,2,2,2,3223,8,8510,1,0
11,2020,18260,2,1,2,5200,9,9130,3,0
12,2020,14759,1,1,0,1323,10,14759,1,0
6,2018,38748,4,2,1,153,6,9687,3,0
8,2021,7369,1,0,0,428,3,7369,0,1
6,2021,11307,1,0,0,1224,4,11307,0,1
4,2021,26970,3,1,2,8260,12,8990,1,0
5,2020,9554,1,1,0,2424,12,9554,1,0
9,2018,66405,5,1,1,4316,11,13281,3,0
4,2021,7555,1,0,0,228,2,7555,0,1
4,2020,19862,2,2,2,1007,7,9931,1,1
1,2022,124,0,2,0,29,6,124,1,1
1,2020,20600,3,1,2,4734,10,6866,2,0
6,2018,35655,5,0,1,1233,3,7131,4,0
12,2020,26909,3,2,2,1053,8,8969,0,1
6,2018,23396,4,1,1,7039,9,5849,3,0
7,2021,0,0,2,0,0,7,0,0,1
13,2021,21196,2,1,2,7965,12,10598,3,0
1,2021,7169,1,0,0,1739,2,7169,0,1
8,2022,287,0,0,0,11,1,287,1,1
13,2020,34634,4,1,1,4487,8,8658,4,0
13,2021,0,0,1,0,0,12,0,1,1
0,2018,20812,3,1,2,1424,9,6937,3,0
9,2021,11609,1,2,0,2433,7,11609,2,0
3,2019,10957,2,0,0,81,2,5478,0,1
0,2022,20637,2,0,2,906,3,10318,0,1
4,2019,22144,4,2,1,788,6,5536,4,0
4,2022,0,0,1,0,0,11,0,3,0
2,2018,17265,3,1,2,4567,7,5755,0,1
1,2024,0,0,2,0,0,6,0,0,1
9,2018,55052,4,0,1,1345,4,13763,2,0
3,2022,438,0,1,0,254,10,438,3,0
5,2019,12047,2,1,0,2789,12,6023,1,0
4,2023,18,0,2,0,15,7,18,1,1
6,2024,396,0,1,0,67,12,396,0,1
0,2018,42355,3,0,1,274,4,14118,3,0
4,2022,8558,1,1,0,3679,8,8558,3,0
1,2019,17681,2,1,2,2605,11,8840,4,0
5,2020,11530,2,2,0,1405,8,5765,0,1
8,2023,344,0,2,0,332,6,344,1,1
8,2018,26963,3,1,2,5577,7,8987,1,0
6,2020,20608,3,2,2,1635,8,6869,0,1
2,2023,0,0,0,0,0,5,0,0,1
9,2021,0,0,0,0,0,2,0,0,1
12,2020,15596,2,2,0,2977,6,7798,0,1
5,2024,0,0,1,0,0,11,0,1,1
9,2023,329,0,2,0,20,7,329,0,1
9,2021,9746,1,2,0,785,6,9746,1,0
6,2018,40242,6,0,1,338,2,6707,2,1
8,2023,11648,1,1,0,9349,12,11648,0,1
7,2019,25331,3,2,2,2583,3,8443,0,1
6,2020,23351,3,1,2,4178,9,7783,3,0
10,2023,8333,1,0,0,1741,4,8333,0,1
12,2021,30925,3,0,1,174,1,10308,1,1
10,2021,23578,2,1,2,4883,6,11789,2,0
7,2018,29968,5,2,1,3281,4,5993,1,0
5,2024,339,0,1,0,279,9,339,1,1
0,2018,28855,4,0,1,915,5,7213,0,1
6,2022,22,0,1,0,21,10,22,3,0
8,2021,27515,2,2,2,410,8,13757,3,0
5,2019,10085,2,1,0,1233,11,5042,0,1
6,2021,0,0,2,0,0,8,0,0,1
12,2021,182,0,1,0,179,11,182,2,0
8,2019,43587,4,0,1,1851,3,10896,1,0
5,2021,30093,3,0,1,1058,3,10031,1,1
6,2021,9234,1,1,0,3218,10,9234,2,0
3,2019,11309,2,1,0,4417,11,5654,0,1
0,2018,32683,3,1,1,8385,12,10894,4,0
0,2024,314,0,0,0,107,5,314,0,1
2,2020,14696,2,0,0,707,3,7348,2,0
1,2020,19602,3,2,2,123,6,6534,1,0
10,2024,0,0,0,0,0,5,0,1,1
7,2022,8965,1,0,0,1751,2,8965,0,1
8,2018,52819,5,1,1,2491,9,10563,3,0
13,2019,69806,5,0,1,793,3,13961,2,0
7,2022,9179,1,0,0,1118,1,9179,1,1
12,2021,253,0,0,0,40,3,253,1,1
5,2022,6396,1,2,0,488,7,6396,0,1
2,2018,22401,3,0,2,1438,3,7467,1,1
1,2019,17316,2,0,2,1504,4,8658,0,1
0,2022,29915,2,0,1,965,5,14957,0,1
9,2019,48238,4,0,1,2022,2,12059,3,0
6,2018,50486,5,1,1,8883,11,10097,4,0
6,2022,11214,1,0,0,1121,2,11214,0,1
2,2022,11400,2,1,0,6932,11,5700,3,0
7,2021,19594,3,0,2,552,4,6531,0,1
9,2018,44155,4,0,1,764,5,11038,3,0
4,2020,16860,2,2,2,3153,8,8430,4,0
9,2019,55460,4,2,1,3047,6,13865,4,0
0,2018,55217,5,2,1,3145,5,11043,2,0
5,2021,0,0,0,0,0,4,0,0,1
0,2018,64406,6,1,1,4886,7,10734,3,0
7,2018,23385,3,0,2,1186,4,7795,0,1
7,2019,14939,2,1,0,1022,12,7469,3,0
13,2023,8400,1,1,0,4579,6,8400,3,0
0,2018,54185,5,1,1,1441,9,10837,4,0
1,2020,12165,2,1,0,753,12,6082,1,1
5,2018,29444,6,0,1,121,4,4907,1,1
5,2018,16270,3,1,2,791,10,5423,0,1
0,2018,39951,4,1,1,1700,9,9987,3,0
0,2020,18831,2,0,2,1917,3,9415,1,1
5,2022,6625,1,0,0,1045,4,6625,0,1
4,2022,13491,2,1,0,9429,12,6745,1,1
3,2019,17621,2,1,2,7474,11,8810,1,0
6,2018,46812,4,1,1,3861,8,11703,2,0
3,2022,0,0,1,0,0,12,0,3,0
2,2020,9747,1,1,0,864,11,9747,1,1
7,2018,27283,3,1,2,3528,6,9094,2,0
1,2018,37413,4,1,1,8822,11,9353,4,0
10,2024,0,0,2,0,0,7,0,1,1
0,2019,34001,4,1,1,5960,10,8500,4,0
6,2020,6743,1,1,0,2278,10,6743,1,1
9,2023,11343,1,2,0,1473,8,11343,4,0
0,2021,0,0,1,0,0,12,0,0,1
7,2021,5137,1,1,0,5071,11,5137,3,0
11,2018,28404,3,1,1,3638,7,9468,0,1
5,2018,41108,5,1,1,3997,6,8221,3,0
6,2024,0,0,0,0,0,3,0,0,1
10,2023,0,0,0,0,0,4,0,2,0
1,2019,27333,5,1,1,5124,7,5466,4,0
5,2021,6026,1,0,0,1159,5,6026,0,1
11,2018,31555,4,0,1,557,3,7888,4,0
1,2019,22113,3,2,2,2222,4,7371,3,0
2,2021,0,0,2,0,0,8,0,2,0
0,2019,53598,5,1,1,3692,7,10719,3,0
3,2019,20983,2,1,2,953,9,10491,0,1
0,2019,15405,2,1,0,4612,7,7702,4,0
9,2018,71834,6,2,1,2481,4,11972,4,0
9,2021,8760,1,1,0,3384,11,8760,2,0
0,2019,46510,4,0,1,369,2,11627,4,0
1,2020,6342,1,2,0,730,7,6342,0,1
6,2020,31743,3,0,1,738,1,10581,3,0
12,2021,15889,2,0,0,1975,4,7944,0,1
9,2022,8731,1,2,0,2653,8,8731,1,1
4,2023,165,0,0,0,135,2,165,1,1
12,2020,26704,3,0,2,391,4,8901,2,0
4,2021,7536,1,0,0,772,1,7536,3,0
2,2018,27554,5,2,1,3085,4,5510,3,0
3,2020,35703,4,1,1,4532,6,8925,2,0
6,2020,8875,1,0,0,1655,4,8875,0,1
8,2022,18111,2,2,2,48,6,9055,0,1
6,2020,10761,1,2,0,2503,6,10761,4,0
4,2020,11333,2,2,0,2584,5,5666,1,0
6,2019,47505,4,0,1,1161,1,11876,2,0
0,2021,23399,3,2,2,1452,6,7799,1,0
10,2022,14065,2,1,0,3398,10,7032,0,1
4,2019,29706,3,1,1,7118,11,9902,4,0
1,2021,10557,2,1,0,3815,6,5278,2,0
1,2022,413,0,2,0,396,8,413,0,1
0,2022,12084,1,1,0,811,11,12084,0,1
5,2018,41642,5,0,1,1508,5,8328,2,0
8,2021,388,0,1,0,335,12,388,3,0
4,2019,17158,3,0,2,386,5,5719,0,1
9,2020,30393,2,0,1,142,1,15196,3,0
6,2018,31514,4,0,1,214,1,7878,2,0
6,2020,28029,3,2,1,3230,4,9343,2,0
4,2018,27354,3,0,2,1651,2,9118,0,1
0,2021,6963,1,0,0,195,2,6963,1,1
5,2020,31555,4,1,1,4806,6,7888,3,0
0,2022,28179,2,1,1,4932,9,14089,1,0
13,2019,35579,4,2,1,2739,6,8894,2,0
10,2018,40984,4,1,1,6909,12,10246,4,0
0,2018,68410,6,1,1,3105,10,11401,4,0
7,2020,19177,2,1,2,6427,8,9588,3,0
12,2021,21842,2,2,2,2220,8,10921,0,1
9,2022,0,0,1,0,0,10,0,3,0
0,2018,58087,5,1,1,4991,11,11617,1,0
1,2023,6005,1,2,0,2731,5,6005,2,0
8,2021,8732,1,1,0,978,9,8732,3,0
12,2018,29576,3,1,1,5709,9,9858,3,0
12,2019,61304,5,1,1,5614,7,12260,4,0
8,2018,51700,4,1,1,138,9,12925,4,0
7,2020,9004,1,0,0,2076,5,9004,0,1
5,2021,22654,3,1,2,4959,7,7551,2,0
1,2021,0,0,0,0,0,2,0,0,1
6,2020,27998,4,1,1,207,12,6999,4,0
8,2019,22012,3,2,2,844,8,7337,3,0
10,2018,61687,6,2,1,2240,4,10281,4,0
10,2018,20840,3,1,2,5045,7,6946,3,0
5,2018,25799,5,1,1,5434,12,5159,4,0
5,2018,14895,3,2,2,2904,8,4965,4,0
9,2019,73443,5,2,1,2578,3,14688,3,0
9,2018,59578,5,2,1,29,6,11915,4,0
1,2021,20313,3,0,2,1309,5,6771,1,0
5,2018,17669,3,2,2,1828,6,5889,0,1
9,2021,30009,2,0,1,551,1,15004,0,1
12,2018,44010,3,1,1,2581,12,14670,2,0
0,2022,8721,1,2,0,2241,3,8721,4,0
9,2019,15422,2,1,0,2350,11,7711,3,0
9,2020,16866,2,1,2,4124,8,8433,4,0
9,2022,15475,1,0,0,511,5,15475,0,1
8,2021,16148,2,2,2,483,6,8074,3,0
1,2020,10320,1,1,0,1855,10,10320,3,0
3,2021,8792,1,1,0,4113,12,8792,3,0
12,2019,22405,2,1,2,1140,12,11202,3,0
13,2022,14007,1,1,0,6060,9,14007,0,1
4,2019,43007,4,1,1,2060,9,10751,3,0
10,2021,42291,3,1,1,5065,7,14097,2,0
6,2021,8884,1,1,0,3630,5,8884,3,0
2,2023,200,0,0,0,25,5,200,0,1
5,2020,8202,1,0,0,666,2,8202,0,1
10,2022,20718,2,1,2,2,9,10359,3,0
0,2020,24149,2,1,2,4711,6,12074,4,0
8,2022,18061,2,1,2,4261,8,9030,0,1
5,2018,47650,6,2,1,1282,8,7941,3,0
11,2022,496,0,1,0,143,12,496,0,1
0,2018,37882,4,1,1,226,9,9470,3,0
9,2021,177,0,1,0,3,12,177,0,1
11,2019,19044,2,1,2,1208,9,9522,0,1
9,2021,25208,2,0,2,112,1,12604,0,1
6,2021,7056,1,1,0,1001,9,7056,3,0
1,2018,47051,6,1,1,5126,10,7841,3,0
1,2019,18558,3,2,2,1635,8,6186,1,0
2,2021,16955,2,1,2,4206,8,8477,3,0
9,2021,0,0,0,0,0,5,0,0,1
6,2018,48989,5,1,1,4088,6,9797,3,0
11,2022,20048,2,1,2,6303,11,10024,3,0
1,2022,7645,1,2,0,368,7,7645,0,1
12,2021,37987,3,1,1,6270,11,12662,3,0
12,2019,25127,3,2,2,1958,8,8375,2,0
10,2023,8476,1,1,0,1237,9,8476,3,0
8,2023,6881,1,0,0,327,1,6881,0,1
0,2018,37938,3,1,1,6382,11,12646,3,0
4,2020,26891,4,2,1,3479,6,6722,4,0
6,2023,6536,1,1,0,4670,5,6536,3,0
6,2023,0,0,1,0,0,12,0,1,0
12,2024,408,0,0,0,251,4,408,0,1
13,2019,51716,5,1,1,3335,10,10343,4,0
2,2020,5863,1,2,0,2425,5,5863,0,1
13,2021,12173,1,1,0,2208,12,12173,4,0
8,2019,16577,2,0,2,298,1,8288,0,1
8,2021,22319,2,2,2,2848,4,11159,1,0
12,2020,7391,1,1,0,5060,6,7391,1,1
9,2020,36384,4,1,1,1321,11,9096,1,1
5,2022,6725,1,1,0,6278,7,6725,0,1
6,2023,444,0,2,0,223,7,444,0,1
11,2021,32689,3,0,1,1487,3,10896,2,0
1,2022,17542,2,0,2,1152,4,8771,2,0
11,2018,40875,5,0,1,534,2,8175,2,1
3,2023,0,0,1,0,0,10,0,3,0
12,2024,0,0,2,0,0,8,0,0,1
7,2019,34894,4,0,1,737,1,8723,3,0
1,2018,22647,4,2,1,2903,4,5661,2,0
7,2019,19427,2,0,2,1843,2,9713,3,0
7,2019,28347,3,1,1,3781,4,9449,4,0
9,2023,7104,1,1,0,4879,7,7104,3,0
12,2019,47633,3,2,1,2846,6,15877,4,0
9,2022,7445,1,0,0,717,5,7445,0,1
1,2019,43163,4,0,1,745,1,10790,4,0
9,2019,61017,4,1,1,4583,5,15254,4,0
0,2019,42069,5,0,1,707,1,8413,4,0
0,2018,51064,4,1,1,258,9,12766,3,0
2,2019,15887,2,2,0,2950,5,7943,0,1
1,2022,10590,1,1,0,3199,11,10590,2,0
5,2022,6018,1,0,0,615,1,6018,1,1
0,2018,43651,4,2,1,3087,8,10912,3,0
0,2018,45075,3,0,1,569,3,15025,1,0
0,2018,43581,3,2,1,3090,4,14527,4,0
4,2020,30729,4,1,1,5385,7,7682,4,0
9,2021,13948,1,1,0,2560,10,13948,1,0
0,2021,15684,2,0,0,1672,4,7842,1,1
5,2024,0,0,1,0,0,10,0,3,0
7,2020,8523,1,1,0,3682,11,8523,2,0
12,2019,62066,4,0,1,1351,4,15516,4,0
13,2019,28168,2,2,1,356,6,14084,4,0
1,2022,0,0,2,0,0,7,0,1,0
5,2021,14733,3,1,2,7727,10,4911,3,0
6,2019,23101,3,1,2,1552,12,7700,2,0
6,2024,0,0,0,0,0,3,0,0,1
4,2019,15216,3,1,2,166,10,5072,4,0
9,2021,11747,1,1,0,7020,10,11747,2,0
6,2022,8625,1,2,0,2765,8,8625,3,0
6,2019,35412,3,1,1,6391,10,11804,2,0
5,2021,281,0,2,0,122,6,281,2,0
5,2022,14728,2,1,0,4078,9,7364,2,0
12,2019,40782,4,1,1,1381,10,10195,2,0
9,2021,0,0,0,0,0,1,0,0,1
7,2021,10223,2,2,0,2187,6,5111,0,1
8,2019,64975,5,1,1,290,11,12995,4,0
9,2018,47034,4,1,1,8481,12,11758,4,0
7,2018,31959,4,1,1,5941,10,7989,2,0
6,2019,22865,2,1,2,2983,10,11432,1,0
2,2022,99,0,0,0,51,5,99,0,1
13,2021,15158,2,1,0,8816,11,7579,2,0
9,2022,20848,2,0,2,106,1,10424,2,0
6,2018,25400,3,2,2,3430,8,8466,3,0
8,2018,28061,3,2,1,1270,8,9353,3,0
7,2019,10421,2,2,0,1171,7,5210,1,1
1,2022,44,0,1,0,35,10,44,2,0
9,2021,359,0,2,0,116,7,359,2,0
9,2018,52382,5,2,1,3094,8,10476,3,0
0,2022,69,0,1,0,59,10,69,2,0
4,2019,27308,4,2,1,2867,8,6827,3,0
7,2023,434,0,0,0,326,4,434,0,1
8,2020,29300,3,1,1,3956,11,9766,3,0
11,2021,0,0,2,0,0,6,0,0,1
4,2021,7860,1,1,0,2588,9,7860,2,0
8,2022,11514,1,1,0,4775,7,11514,2,0
8,2020,49729,4,0,1,2092,3,12432,2,0
12,2020,28066,2,1,1,4678,6,14033,3,0
4,2023,7816,1,1,0,844,10,7816,2,0
9,2023,0,0,2,0,0,6,0,4,0
10,2019,23574,3,1,2,4182,6,7858,4,0
0,2018,37123,3,0,1,311,1,12374,4,0
5,2018,55219,6,2,1,2757,8,9203,2,1
2,2021,21329,3,0,2,80,4,7109,4,0
13,2019,28399,3,2,1,2295,7,9466,2,0
1,2022,9915,1,1,0,3646,8,9915,2,0
9,2021,18985,2,0,2,1022,3,9492,0,1
9,2020,29731,3,0,1,551,3,9910,2,0
5,2021,5813,1,0,0,16,1,5813,0,1
8,2021,11809,1,2,0,1073,8,11809,2,0
6,2019,18326,2,0,2,1952,3,9163,1,1
6,2024,329,0,0,0,93,3,329,0,1
7,2022,10410,2,0,0,752,2,5205,0,1
12,2021,16476,2,1,2,5913,12,8238,3,0
7,2019,16236,2,2,2,3290,7,8118,1,1
6,2020,5730,1,1,0,4814,12,5730,3,0
5,2020,12571,2,1,0,3847,6,6285,3,0
1,2018,31253,5,2,1,856,6,6250,4,0
8,2020,12640,1,1,0,9291,12,12640,3,0
11,2021,23916,2,0,2,410,1,11958,2,0
6,2021,23244,2,2,2,3002,5,11622,0,1
6,2022,0,0,2,0,0,7,0,0,1
7,2019,41930,5,1,1,4689,8,8386,3,0
9,2021,10213,1,2,0,3402,7,10213,2,0
4,2021,29647,3,2,1,2260,4,9882,0,1
6,2021,8969,1,0,0,1175,2,8969,0,1
8,2023,11321,1,1,0,548,11,11321,0,1
5,2020,14695,2,0,0,1075,1,7347,0,1
9,2021,27064,3,0,2,172,1,9021,0,1
13,2021,0,0,1,0,0,9,0,4,0
3,2018,30950,6,1,1,4052,8,5158,2,0
4,2020,17926,2,2,2,289,6,8963,1,0
0,2023,9547,1,1,0,891,12,9547,3,0
13,2018,56854,4,1,1,579,12,14213,4,0
12,2021,10674,1,1,0,6565,12,10674,2,0
7,2019,16704,3,1,2,8060,12,5568,3,0
10,2020,9615,1,0,0,1646,2,9615,0,1
7,2021,17163,2,2,2,1436,7,8581,0,1
6,2018,48284,4,2,1,780,8,12071,3,0
4,2024,106,0,0,0,29,3,106,0,1
5,2022,17902,2,1,2,4007,9,8951,0,1
12,2018,88596,6,0,1,1596,2,14766,3,0
6,2024,0,0,0,0,0,1,0,0,1
5,2022,11110,2,2,0,1439,8,5555,4,0
1,2019,17231,2,1,2,1168,9,8615,1,1
7,2019,39234,4,0,1,1641,2,9808,2,0
0,2019,28321,3,2,1,2889,3,9440,3,0
13,2021,12951,1,1,0,6148,8,12951,4,0
8,2018,43265,6,1,1,3729,6,7210,3,0
10,2021,206,0,0,0,72,3,206,0,1
6,2022,14292,2,0,0,1472,1,7146,1,1
4,2020,25872,3,0,2,1021,1,8624,0,1
9,2019,57920,5,0,1,28,3,11584,3,0
5,2019,17092,2,1,2,4427,6,8546,1,0
5,2018,47785,5,2,1,2206,5,9557,3,0
1,2023,56,0,0,0,19,2,56,0,1
13,2019,21595,3,0,2,1630,2,7198,3,0
6,2023,491,0,2,0,290,7,491,0,1
5,2024,16,0,0,0,9,1,16,1,1
7,2021,12073,2,2,0,2728,6,6036,0,1
1,2022,15575,2,0,0,897,1,7787,0,1
6,2020,37425,3,1,1,7910,10,12475,4,0
2,2019,17811,2,0,2,1406,1,8905,2,0
11,2019,35720,4,0,1,404,5,8930,0,1
6,2019,28021,4,1,1,3023,12,7005,4,0
13,2022,10040,1,0,0,68,1,10040,2,0
0,2021,6937,1,0,0,2072,5,6937,0,1
9,2020,43252,4,1,1,1582,11,10813,3,0
12,2021,47885,3,2,1,2102,8,15961,4,0
6,2018,35872,3,1,1,2601,9,11957,2,0
0,2021,27353,2,2,2,2382,5,13676,0,1
5,2023,8505,1,0,0,868,2,8505,0,1
6,2021,9633,1,1,0,3605,5,9633,0,1
6,2023,311,0,1,0,262,11,311,0,1
6,2023,345,0,1,0,19,11,345,3,0
1,2020,20050,2,1,2,2954,9,10025,2,0
1,2021,28420,3,1,1,4140,11,9473,4,0
12,2021,0,0,1,0,0,9,0,1,0
