Tgl FJB,No FJB,Kode Cust,Kode Unit Motor,Tahun Kendaraan,Kilometer,Jns Service,Kondisi_Oli,Kondisi_Rem,Bulan_Terakhir_Ganti_Oli,KM_Terakhir_Ganti_Oli,Usia_Kendaraan,Jumlah_Keluhan,KM_Per_Tahun
30-06-2021,FJB/9746/SBY/PL/1240,SBY7226134,LEXI,2020,7491,Rutin,Perlu Ganti,Baik,6,1210,1,0,7491
30-06-2021,FJB/9752/SBY/PL/4609,SBY3604568,LEXI,2020,10334,Repair,Kritis,Baik,11,8733,1,1,10334
30-06-2021,FJB/5151/SBY/PL/9712,SBY2134996,MIO,2021,0,Kupon Gratis I (DUA),Baik,Baik,3,0,0,0,0
30-06-2021,FJB/5090/SBY/PL/3913,SBY4635822,FREE-GO-S,2019,15699,Jual Part,Kritis,Baik,7,5702,2,0,7849
30-06-2021,FJB/4365/SBY/PL/2209,SBY4860371,VIXION,2019,17456,Rutin,Baik,Perlu Penyetelan,2,955,2,0,8728
01-07-2021,FJB/9618/SBY/PL/4871,SBY5977400,ALL-NEW-AEROX,2018,30961,Repair,Baik,Perlu Penggantian,2,1012,3,3,10320
01-07-2021,FJB/8992/SBY/PL/1844,SBY7633155,NMAX-NEO-S,2018,48558,Repair,Baik,Perlu Penggantian,2,879,3,4,16186
01-07-2021,FJB/4082/SBY/PL/4050,SBY3834726,MT-15,2020,9620,Kupon Gratis III (TIGA),Baik,Baik,1,1392,1,0,9620
01-07-2021,FJB/2036/SBY/PL/6368,SBY7200674,X-MAX-CONNEC,2020,15613,Repair,Kritis,Baik,9,4519,1,3,15613
01-07-2021,FJB/6435/SBY/PL/4900,SBY2795272,R15,2021,349,Rutin,Baik,Baik,5,263,0,1,349
01-07-2021,FJB/6722/SBY/PL/8933,SBY1485592,MIO-M3 125,2019,13154,Rutin,Perlu Ganti,Baik,5,3035,2,0,6577
01-07-2021,FJB/6960/SBY/PL/5737,SBY3468681,LEXI,2021,0,Rutin,Baik,Baik,5,0,0,0,0
02-07-2021,FJB/4617/SBY/PL/5527,SBY6738910,LEXI,2019,12158,Repair,Kritis,Baik,6,3506,2,2,6079
02-07-2021,FJB/8138/SBY/PL/3956,SBY3966455,ALL-NEW-AEROX,2019,15340,Rutin,Baik,Baik,5,54,2,0,7670
02-07-2021,FJB/1864/SBY/PL/1765,SBY9482900,FAZZIO-NEO-HY,2021,0,Repair,Kritis,Baik,11,0,0,1,0
02-07-2021,FJB/6766/SBY/PL/4106,SBY1606949,X-MAX-CONNEC,2018,28926,Repair,Kritis,Perlu Penggantian,11,614,3,2,9642
02-07-2021,FJB/3992/SBY/PL/8482,SBY2182660,FILANO-NEO,2020,10492,Rutin,Kritis,Baik,10,7178,1,2,10492
03-07-2021,FJB/3618/SBY/PL/6632,SBY4757864,FREE-GO-S,2018,30724,Repair,Kritis,Perlu Penggantian,7,6151,3,3,10241
03-07-2021,FJB/2301/SBY/PL/5143,SBY1460395,X-MAX-CONNEC,2020,9640,Rutin,Perlu Ganti,Baik,6,732,1,0,9640
03-07-2021,FJB/9027/SBY/PL/6743,SBY6788864,MT-15,2021,0,Repair,Kritis,Baik,9,0,0,3,0
03-07-2021,FJB/5270/SBY/PL/7730,SBY3696398,MIO-M3 125,2020,10754,Rutin,Kritis,Baik,7,5459,1,0,10754
04-07-2021,FJB/1805/SBY/PL/5518,SBY1409869,MIO-M3 125,2020,10244,Rutin,Kritis,Baik,12,3042,1,1,10244
04-07-2021,FJB/3219/SBY/PL/8548,SBY5866217,XSR 155,2018,32334,Repair,Perlu Ganti,Perlu Penggantian,4,2247,3,4,10778
04-07-2021,FJB/8005/SBY/PL/5070,SBY3876430,LEXI,2018,15390,Repair,Kritis,Perlu Penyetelan,10,6628,3,4,5130
04-07-2021,FJB/6677/SBY/PL/2247,SBY8209619,FREE-GO-S,2021,0,Repair,Perlu Ganti,Baik,7,0,0,2,0
04-07-2021,FJB/8962/SBY/PL/3588,SBY9130342,MIO,2019,14884,Repair,Perlu Ganti,Baik,8,2739,2,1,7442
04-07-2021,FJB/2351/SBY/PL/3753,SBY9843816,FREE-GO-S,2019,15863,Rutin,Perlu Ganti,Baik,3,2841,2,0,7931
05-07-2021,FJB/5921/SBY/PL/5776,SBY4630404,X-MAX-CONNEC,2020,8371,Repair,Kritis,Baik,12,1885,1,3,8371
05-07-2021,FJB/7634/SBY/PL/6747,SBY3813613,MIO,2020,7776,Rutin,Kritis,Baik,6,4770,1,0,7776
05-07-2021,FJB/1361/SBY/PL/2685,SBY7515602,MIO-M3 125,2021,133,Rutin,Baik,Baik,5,50,0,1,133
05-07-2021,FJB/5813/SBY/PL/8012,SBY9340944,FREE-GO-S,2020,6264,Kupon Gratis III (TIGA),Baik,Baik,3,245,1,0,6264
05-07-2021,FJB/8835/SBY/PL/2452,SBY6021467,NMAX-NEO-S,2018,32913,Repair,Perlu Ganti,Perlu Penggantian,7,1306,3,3,10971
05-07-2021,FJB/3846/SBY/PL/1610,SBY5372894,MIO-M3 125,2020,9807,Repair,Kritis,Baik,9,1512,1,2,9807
05-07-2021,FJB/8796/SBY/PL/1357,SBY7642167,ALL-NEW-NMAX,2019,12173,Rutin,Perlu Ganti,Baik,6,3478,2,0,6086
05-07-2021,FJB/7677/SBY/PL/2958,SBY1713447,NMAX-NEO-S,2019,22640,Repair,Perlu Ganti,Perlu Penyetelan,8,2201,2,1,11320
05-07-2021,FJB/7038/SBY/PL/6314,SBY2670349,MIO-M3 125,2020,8145,Rutin,Baik,Baik,2,97,1,0,8145
06-07-2021,FJB/5358/SBY/PL/7849,SBY2126751,ALL-NEW-NMAX,2020,7297,Repair,Kritis,Baik,11,2930,1,3,7297
06-07-2021,FJB/4190/SBY/PL/9998,SBY6718251,MIO,2018,30900,Repair,Kritis,Perlu Penggantian,11,8943,3,2,10300
06-07-2021,FJB/5613/SBY/PL/4044,SBY7803732,NMAX-NEO-S,2019,17050,Repair,Kritis,Perlu Penyetelan,10,1320,2,1,8525
06-07-2021,FJB/2484/SBY/PL/3203,SBY3060136,ALL-NEW-NMAX,2019,17781,Repair,Kritis,Perlu Penyetelan,12,3332,2,4,8890
06-07-2021,FJB/7617/SBY/PL/3070,SBY4450679,MIO-M3 125,2018,20255,Repair,Kritis,Perlu Penyetelan,9,1631,3,4,6751
06-07-2021,FJB/3057/SBY/PL/2066,SBY8713084,FREE-GO-S,2018,19408,Repair,Kritis,Perlu Penyetelan,8,5998,3,2,6469
06-07-2021,FJB/8942/SBY/PL/6594,SBY7203682,ALL-NEW-NMAX,2019,11488,Repair,Kritis,Baik,11,593,2,3,5744
06-07-2021,FJB/1333/SBY/PL/9532,SBY2995987,ALL-NEW-AEROX,2018,42253,Repair,Baik,Perlu Penggantian,1,335,3,4,14084
07-07-2021,FJB/6133/SBY/PL/3152,SBY6628425,NMAX-NEO-S,2019,29588,Repair,Perlu Ganti,Perlu Penggantian,8,3496,2,3,14794
07-07-2021,FJB/1417/SBY/PL/7974,SBY9361465,NMAX-NEO-S,2019,27726,Repair,Kritis,Perlu Penyetelan,8,3621,2,4,13863
07-07-2021,FJB/9905/SBY/PL/1840,SBY4742920,FREE-GO-S,2018,30611,Repair,Baik,Perlu Penggantian,2,1908,3,1,10203
07-07-2021,FJB/2112/SBY/PL/7432,SBY5037345,ALL-NEW-AEROX,2021,190,Rutin,Perlu Ganti,Baik,7,131,0,0,190
08-07-2021,FJB/7269/SBY/PL/9450,SBY1143862,FAZZIO-NEO-HY,2018,22401,Rutin,Baik,Perlu Penyetelan,3,1438,3,1,7467
08-07-2021,FJB/5216/SBY/PL/6261,SBY8046745,ALL-NEW-NMAX,2020,10357,Rutin,Kritis,Baik,10,5617,1,1,10357
08-07-2021,FJB/2517/SBY/PL/6288,SBY7962425,FREE-GO-S,2018,24596,Rutin,Baik,Perlu Penyetelan,1,463,3,0,8198
08-07-2021,FJB/9665/SBY/PL/5702,SBY3994324,NMAX-NEO-S,2020,7230,Rutin,Baik,Baik,2,1029,1,0,7230
09-07-2021,FJB/3820/SBY/PL/9088,SBY3756201,X-MAX-CONNEC,2019,16323,Kupon Gratis III (TIGA),Baik,Perlu Penyetelan,2,554,2,1,8161
09-07-2021,FJB/7452/SBY/PL/6242,SBY3805216,X-MAX-CONNEC,2020,11326,Repair,Kritis,Baik,8,4998,1,3,11326
09-07-2021,FJB/9103/SBY/PL/6652,SBY3079704,XSR 155,2019,26542,Repair,Perlu Ganti,Perlu Penyetelan,6,1907,2,1,13271
09-07-2021,FJB/9832/SBY/PL/7891,SBY8864497,MT-15,2020,10874,Jual Part,Baik,Baik,2,872,1,0,10874
09-07-2021,FJB/5221/SBY/PL/1607,SBY2287301,R15,2021,0,Rutin,Baik,Baik,1,0,0,0,0
09-07-2021,FJB/8071/SBY/PL/4225,SBY1995668,ALL-NEW-AEROX,2018,43549,Repair,Kritis,Perlu Penggantian,9,4427,3,4,14516
09-07-2021,FJB/6593/SBY/PL/1819,SBY4838371,ALL-NEW-AEROX,2019,23865,Kupon Gratis I (DUA),Baik,Perlu Penyetelan,5,752,2,0,11932
10-07-2021,FJB/5437/SBY/PL/6324,SBY5269340,R15,2021,280,Repair,Kritis,Baik,12,98,0,3,280
10-07-2021,FJB/1753/SBY/PL/7493,SBY8189788,R15,2020,13600,Repair,Kritis,Baik,12,4089,1,2,13600
10-07-2021,FJB/5111/SBY/PL/7250,SBY6233222,ALL-NEW-NMAX,2021,0,Kupon Gratis III (TIGA),Baik,Baik,1,0,0,0,0
10-07-2021,FJB/7331/SBY/PL/9374,SBY2141980,MT-15,2018,37456,Repair,Baik,Perlu Penggantian,5,1920,3,4,12485
10-07-2021,FJB/4075/SBY/PL/4770,SBY1178288,X-MAX-CONNEC,2018,34366,Repair,Kritis,Perlu Penggantian,9,3835,3,1,11455
11-07-2021,FJB/7400/SBY/PL/8693,SBY9597485,ALL-NEW-AEROX,2018,24845,Repair,Kritis,Perlu Penyetelan,8,3968,3,1,8281
11-07-2021,FJB/8103/SBY/PL/4462,SBY5358679,ALL-NEW-NMAX,2020,9416,Rutin,Baik,Baik,2,511,1,0,9416
11-07-2021,FJB/6262/SBY/PL/7810,SBY4024727,LEXI,2019,16998,Kupon Gratis I (DUA),Baik,Perlu Penyetelan,1,558,2,0,8499
11-07-2021,FJB/1628/SBY/PL/8792,SBY5359913,FILANO-NEO,2021,0,Repair,Baik,Baik,3,0,0,2,0
11-07-2021,FJB/7860/SBY/PL/5662,SBY9413827,NMAX-NEO-S,2020,13337,Repair,Perlu Ganti,Baik,7,151,1,2,13337
11-07-2021,FJB/7293/SBY/PL/8358,SBY8149561,NMAX-NEO-S,2021,177,Rutin,Kritis,Baik,12,3,0,0,177
12-07-2021,FJB/2454/SBY/PL/2856,SBY1874630,MIO-M3 125,2021,371,Rutin,Perlu Ganti,Baik,8,296,0,1,371
12-07-2021,FJB/3094/SBY/PL/4982,SBY7353780,MIO,2021,0,Repair,Kritis,Baik,10,0,0,3,0
12-07-2021,FJB/3184/SBY/PL/2145,SBY6095388,NMAX-NEO-S,2019,28090,Rutin,Baik,Perlu Penggantian,5,592,2,1,14045
12-07-2021,FJB/1470/SBY/PL/6090,SBY3696470,ALL-NEW-NMAX,2018,27359,Repair,Kritis,Perlu Penyetelan,6,4034,3,1,9119
12-07-2021,FJB/2440/SBY/PL/3789,SBY8315380,NMAX-NEO-S,2018,41081,Repair,Baik,Perlu Penggantian,1,695,3,2,13693
12-07-2021,FJB/3932/SBY/PL/2752,SBY6204965,X-MAX-CONNEC,2018,32487,Repair,Perlu Ganti,Perlu Penggantian,7,303,3,4,10829
12-07-2021,FJB/8263/SBY/PL/1322,SBY2183062,X-MAX-CONNEC,2021,357,Rutin,Kritis,Baik,10,220,0,1,357
12-07-2021,FJB/5930/SBY/PL/3379,SBY3837211,ALL-NEW-AEROX,2019,13919,Repair,Kritis,Baik,9,5903,2,2,6959
13-07-2021,FJB/4555/SBY/PL/3989,SBY1801044,FAZZIO-NEO-HY,2019,19495,Repair,Kritis,Perlu Penyetelan,11,867,2,3,9747
13-07-2021,FJB/2998/SBY/PL/5503,SBY3844974,MT-15,2020,10108,Rutin,Kritis,Baik,9,268,1,0,10108
13-07-2021,FJB/4791/SBY/PL/1947,SBY1676995,FAZZIO-NEO-HY,2021,0,Repair,Kritis,Baik,11,0,0,2,0
13-07-2021,FJB/8873/SBY/PL/9907,SBY1899495,MIO,2021,0,Repair,Kritis,Baik,11,0,0,4,0
13-07-2021,FJB/8894/SBY/PL/9192,SBY5874863,X-MAX-CONNEC,2021,0,Repair,Perlu Ganti,Baik,7,0,0,3,0
13-07-2021,FJB/1307/SBY/PL/2831,SBY2724880,FREE-GO-S,2018,31310,Repair,Kritis,Perlu Penggantian,7,3605,3,3,10436
14-07-2021,FJB/2194/SBY/PL/6285,SBY3026059,NMAX-NEO-S,2018,26359,Repair,Kritis,Perlu Penyetelan,12,9187,3,3,8786
14-07-2021,FJB/5409/SBY/PL/3498,SBY7161815,X-MAX-CONNEC,2019,26349,Rutin,Baik,Perlu Penyetelan,1,68,2,0,13174
14-07-2021,FJB/8478/SBY/PL/2176,SBY4001882,MIO-M3 125,2019,21105,Repair,Kritis,Perlu Penyetelan,12,8362,2,3,10552
14-07-2021,FJB/7402/SBY/PL/7859,SBY4751534,LEXI,2019,15201,Rutin,Baik,Baik,2,1749,2,0,7600
14-07-2021,FJB/4493/SBY/PL/5411,SBY8990628,FILANO-NEO,2019,12567,Repair,Perlu Ganti,Baik,6,1374,2,3,6283
15-07-2021,FJB/6861/SBY/PL/9589,SBY8702790,ALL-NEW-NMAX,2018,30687,Repair,Kritis,Perlu Penggantian,11,8022,3,4,10229
15-07-2021,FJB/6027/SBY/PL/3708,SBY7692099,ALL-NEW-AEROX,2018,44294,Rutin,Baik,Perlu Penggantian,2,964,3,0,14764
15-07-2021,FJB/2206/SBY/PL/9919,SBY4472329,FREE-GO-S,2019,18460,Rutin,Baik,Perlu Penyetelan,5,565,2,0,9230
15-07-2021,FJB/7028/SBY/PL/5383,SBY6749701,MIO,2020,8850,Rutin,Kritis,Baik,7,4813,1,0,8850
15-07-2021,FJB/7007/SBY/PL/3815,SBY9248128,X-MAX-CONNEC,2020,13236,Rutin,Perlu Ganti,Baik,4,2307,1,1,13236
16-07-2021,FJB/2873/SBY/PL/3223,SBY3941064,MT-15,2018,28061,Repair,Perlu Ganti,Perlu Penggantian,8,1270,3,3,9353
16-07-2021,FJB/7844/SBY/PL/8694,SBY8253730,LEXI,2018,26394,Rutin,Baik,Perlu Penyetelan,2,844,3,0,8798
16-07-2021,FJB/4782/SBY/PL/7485,SBY2344238,ALL-NEW-NMAX,2019,12090,Rutin,Kritis,Baik,12,1021,2,0,6045
16-07-2021,FJB/7248/SBY/PL/3546,SBY9167948,LEXI,2021,0,Rutin,Baik,Baik,3,0,0,0,0
16-07-2021,FJB/5923/SBY/PL/8600,SBY3224750,MIO,2020,11943,Repair,Kritis,Baik,12,4728,1,3,11943
16-07-2021,FJB/9735/SBY/PL/9027,SBY5053278,X-MAX-CONNEC,2019,21655,Repair,Kritis,Perlu Penyetelan,6,5416,2,3,10827
16-07-2021,FJB/9958/SBY/PL/9237,SBY3694085,MIO-M3 125,2020,5346,Repair,Perlu Ganti,Baik,8,588,1,2,5346
16-07-2021,FJB/5553/SBY/PL/4724,SBY6013530,NMAX-NEO-S,2019,22561,Rutin,Baik,Perlu Penyetelan,3,160,2,0,11280
16-07-2021,FJB/4397/SBY/PL/6827,SBY7812069,ALL-NEW-AEROX,2020,8375,Rutin,Perlu Ganti,Baik,6,2945,1,0,8375
17-07-2021,FJB/4070/SBY/PL/4741,SBY4807726,NMAX-NEO-S,2020,6866,Repair,Kritis,Baik,8,4050,1,2,6866
17-07-2021,FJB/2454/SBY/PL/8963,SBY3333831,FREE-GO-S,2021,306,Rutin,Baik,Baik,5,201,0,0,306
17-07-2021,FJB/6057/SBY/PL/9332,SBY5179893,MIO-M3 125,2019,13639,Rutin,Baik,Baik,2,1268,2,1,6819
17-07-2021,FJB/1253/SBY/PL/5188,SBY7533495,ALL-NEW-AEROX,2021,0,Rutin,Baik,Baik,4,0,0,0,0
17-07-2021,FJB/5524/SBY/PL/9565,SBY1619476,ALL-NEW-NMAX,2019,10272,Rutin,Baik,Baik,4,1505,2,0,5136
17-07-2021,FJB/1143/SBY/PL/2912,SBY9359270,ALL-NEW-AEROX,2018,34207,Repair,Kritis,Perlu Penggantian,9,1738,3,2,11402
17-07-2021,FJB/4016/SBY/PL/3005,SBY5663926,ALL-NEW-NMAX,2019,21323,Repair,Kritis,Perlu Penyetelan,12,9268,2,3,10661
18-07-2021,FJB/3866/SBY/PL/6935,SBY9002796,FREE-GO-S,2019,18078,Rutin,Baik,Perlu Penyetelan,3,1310,2,0,9039
18-07-2021,FJB/9797/SBY/PL/3667,SBY7554379,MIO,2019,19131,Repair,Perlu Ganti,Perlu Penyetelan,4,3168,2,3,9565
18-07-2021,FJB/1040/SBY/PL/2082,SBY1092156,MIO,2021,370,Rutin,Baik,Baik,2,189,0,0,370
19-07-2021,FJB/5228/SBY/PL/3385,SBY5517000,R15,2018,20840,Repair,Kritis,Perlu Penyetelan,7,5045,3,3,6946
19-07-2021,FJB/5265/SBY/PL/7920,SBY4206428,NMAX-NEO-S,2020,14612,Kupon Gratis I (DUA),Perlu Ganti,Baik,6,639,1,0,14612
19-07-2021,FJB/1511/SBY/PL/8070,SBY5729776,ALL-NEW-NMAX,2018,24134,Repair,Baik,Perlu Penyetelan,4,1130,3,3,8044
19-07-2021,FJB/3888/SBY/PL/7423,SBY5268252,VIXION,2018,24154,Repair,Perlu Ganti,Perlu Penyetelan,4,3261,3,2,8051
19-07-2021,FJB/2758/SBY/PL/9115,SBY2679111,MIO,2019,24824,Repair,Baik,Perlu Penyetelan,3,560,2,3,12412
19-07-2021,FJB/7877/SBY/PL/7661,SBY7183198,NMAX-NEO-S,2018,41446,Repair,Baik,Perlu Penggantian,2,2008,3,3,13815
20-07-2021,FJB/5338/SBY/PL/1270,SBY3186149,ALL-NEW-NMAX,2019,12375,Rutin,Kritis,Baik,11,8427,2,0,6187
20-07-2021,FJB/4386/SBY/PL/4051,SBY5119387,MT-15,2021,260,Kupon Gratis III (TIGA),Baik,Baik,4,2,0,0,260
20-07-2021,FJB/2100/SBY/PL/6523,SBY9583064,ALL-NEW-AEROX,2021,0,Repair,Perlu Ganti,Baik,6,0,0,3,0
20-07-2021,FJB/7593/SBY/PL/8678,SBY7872155,NMAX-NEO-S,2019,24045,Repair,Kritis,Perlu Penyetelan,9,2399,2,4,12022
20-07-2021,FJB/9792/SBY/PL/8914,SBY1615890,X-MAX-CONNEC,2019,23779,Repair,Perlu Ganti,Perlu Penyetelan,7,2699,2,3,11889
21-07-2021,FJB/4202/SBY/PL/5952,SBY5184394,MT-15,2019,23983,Repair,Baik,Perlu Penyetelan,2,1320,2,3,11991
21-07-2021,FJB/9731/SBY/PL/2915,SBY8961344,ALL-NEW-AEROX,2019,21014,Repair,Baik,Perlu Penyetelan,1,433,2,3,10507
21-07-2021,FJB/1402/SBY/PL/4812,SBY6775075,X-MAX-CONNEC,2021,293,Rutin,Baik,Baik,2,11,0,1,293
21-07-2021,FJB/7879/SBY/PL/7011,SBY1112687,XSR 155,2020,12151,Repair,Kritis,Baik,11,8588,1,2,12151
21-07-2021,FJB/6077/SBY/PL/7073,SBY2486151,MIO,2018,27522,Repair,Kritis,Perlu Penyetelan,9,6643,3,3,9174
21-07-2021,FJB/1843/SBY/PL/6491,SBY4815888,ALL-NEW-AEROX,2020,13427,Kupon Gratis I (DUA),Baik,Baik,3,1895,1,1,13427
21-07-2021,FJB/7548/SBY/PL/9075,SBY2108703,X-MAX-CONNEC,2019,16477,Rutin,Kritis,Perlu Penyetelan,9,1082,2,0,8238
22-07-2021,FJB/9664/SBY/PL/8020,SBY2986490,MIO-M3 125,2021,361,Kupon Gratis II (TIGA),Perlu Ganti,Baik,7,306,0,1,361
22-07-2021,FJB/1599/SBY/PL/3621,SBY1502238,ALL-NEW-AEROX,2020,14751,Rutin,Perlu Ganti,Baik,5,2214,1,0,14751
22-07-2021,FJB/7721/SBY/PL/3446,SBY9000913,FAZZIO-NEO-HY,2019,19748,Repair,Kritis,Perlu Penyetelan,9,2032,2,4,9874
22-07-2021,FJB/6297/SBY/PL/6603,SBY7022441,NMAX-NEO-S,2020,9396,Rutin,Perlu Ganti,Baik,2,2287,1,0,9396
22-07-2021,FJB/6321/SBY/PL/3985,SBY3002703,XSR 155,2018,21818,Repair,Kritis,Perlu Penyetelan,9,1619,3,3,7272
22-07-2021,FJB/3666/SBY/PL/9205,SBY8141967,XSR 155,2021,61,Kupon Gratis I (DUA),Baik,Baik,4,32,0,0,61
22-07-2021,FJB/6596/SBY/PL/8575,SBY2178219,ALL-NEW-NMAX,2020,5213,Repair,Perlu Ganti,Baik,4,3067,1,2,5213
22-07-2021,FJB/2167/SBY/PL/7228,SBY5721154,MIO,2021,0,Rutin,Baik,Baik,2,0,0,1,0
22-07-2021,FJB/4382/SBY/PL/1063,SBY8868298,LEXI,2018,14895,Repair,Perlu Ganti,Perlu Penyetelan,8,2904,3,4,4965
23-07-2021,FJB/9562/SBY/PL/2221,SBY2392752,XSR 155,2019,18793,Rutin,Kritis,Perlu Penyetelan,5,4555,2,1,9396
23-07-2021,FJB/1609/SBY/PL/6944,SBY5935047,LEXI,2019,13707,Repair,Kritis,Baik,6,3984,2,3,6853
23-07-2021,FJB/2757/SBY/PL/6659,SBY1915026,MIO,2020,12036,Rutin,Perlu Ganti,Baik,7,1876,1,0,12036
23-07-2021,FJB/9530/SBY/PL/9244,SBY9714338,X-MAX-CONNEC,2019,32558,Repair,Perlu Ganti,Perlu Penggantian,8,1243,2,3,16279
23-07-2021,FJB/9938/SBY/PL/3003,SBY6219296,NMAX-NEO-S,2020,13340,Rutin,Baik,Baik,4,141,1,0,13340
23-07-2021,FJB/8728/SBY/PL/1751,SBY8260995,ALL-NEW-AEROX,2018,32486,Repair,Perlu Ganti,Perlu Penggantian,6,3200,3,3,10828
23-07-2021,FJB/7142/SBY/PL/6689,SBY4366948,NMAX-NEO-S,2020,13993,Repair,Perlu Ganti,Baik,3,2291,1,2,13993
23-07-2021,FJB/8684/SBY/PL/1776,SBY7571667,FAZZIO-NEO-HY,2019,17223,Repair,Kritis,Perlu Penyetelan,12,6894,2,4,8611
23-07-2021,FJB/1634/SBY/PL/3213,SBY8599635,FILANO-NEO,2019,15573,Rutin,Baik,Baik,4,1711,2,0,7786
23-07-2021,FJB/5386/SBY/PL/3106,SBY3117584,FREE-GO-S,2019,17681,Rutin,Perlu Ganti,Perlu Penyetelan,7,1447,2,1,8840
23-07-2021,FJB/1787/SBY/PL/6765,SBY3618554,ALL-NEW-AEROX,2020,7657,Repair,Kritis,Baik,12,6751,1,3,7657
23-07-2021,FJB/1615/SBY/PL/2054,SBY1534890,MIO,2019,21619,Repair,Kritis,Perlu Penyetelan,9,6351,2,2,10809
23-07-2021,FJB/2710/SBY/PL/5619,SBY6765516,FREE-GO-S,2019,20889,Repair,Kritis,Perlu Penyetelan,11,4223,2,4,10444
24-07-2021,FJB/2041/SBY/PL/2584,SBY5029963,ALL-NEW-AEROX,2020,9637,Repair,Kritis,Baik,11,2663,1,3,9637
24-07-2021,FJB/9481/SBY/PL/1407,SBY8850595,MIO,2019,12129,Repair,Kritis,Baik,9,6786,2,2,6064
24-07-2021,FJB/4822/SBY/PL/3485,SBY8155219,FAZZIO-NEO-HY,2020,9747,Rutin,Kritis,Baik,11,864,1,1,9747
24-07-2021,FJB/7882/SBY/PL/5332,SBY2010105,MIO,2020,9100,Kupon Gratis II (TIGA),Baik,Baik,4,303,1,0,9100
24-07-2021,FJB/2424/SBY/PL/1670,SBY2470440,MT-15,2021,220,Rutin,Baik,Baik,4,120,0,0,220
25-07-2021,FJB/2808/SBY/PL/2872,SBY3357029,FAZZIO-NEO-HY,2021,0,Rutin,Perlu Ganti,Baik,6,0,0,1,0
25-07-2021,FJB/1839/SBY/PL/3061,SBY9201551,FILANO-NEO,2018,24101,Repair,Kritis,Perlu Penyetelan,12,6968,3,3,8033
25-07-2021,FJB/6062/SBY/PL/2917,SBY5155782,ALL-NEW-AEROX,2020,7111,Repair,Kritis,Baik,11,6305,1,2,7111
26-07-2021,FJB/9014/SBY/PL/8849,SBY8726119,MIO-M3 125,2020,6333,Rutin,Baik,Baik,2,1587,1,0,6333
26-07-2021,FJB/5313/SBY/PL/6419,SBY3730746,MIO,2018,33105,Kupon Gratis II (TIGA),Baik,Perlu Penggantian,2,1085,3,0,11035
26-07-2021,FJB/7269/SBY/PL/3256,SBY4566888,MIO,2018,29537,Rutin,Perlu Ganti,Perlu Penggantian,6,677,3,0,9845
26-07-2021,FJB/7580/SBY/PL/2460,SBY9685934,VIXION,2020,11392,Kupon Gratis I (DUA),Baik,Baik,1,674,1,0,11392
26-07-2021,FJB/5248/SBY/PL/9247,SBY2039622,VIXION,2020,10048,Rutin,Kritis,Baik,12,1991,1,0,10048
26-07-2021,FJB/3078/SBY/PL/9930,SBY5411846,FAZZIO-NEO-HY,2019,13359,Rutin,Baik,Baik,5,981,2,0,6679
26-07-2021,FJB/6147/SBY/PL/6698,SBY4886978,ALL-NEW-AEROX,2018,20902,Rutin,Perlu Ganti,Perlu Penyetelan,7,523,3,0,6967
26-07-2021,FJB/1699/SBY/PL/9361,SBY6365108,R15,2021,0,Rutin,Baik,Baik,2,0,0,1,0
26-07-2021,FJB/5023/SBY/PL/8653,SBY9919262,FREE-GO-S,2021,0,Repair,Kritis,Baik,9,0,0,2,0
26-07-2021,FJB/7787/SBY/PL/8799,SBY9871497,LEXI,2021,408,Repair,Kritis,Baik,9,293,0,2,408
26-07-2021,FJB/4413/SBY/PL/6518,SBY9870116,FREE-GO-S,2020,8606,Repair,Kritis,Baik,11,1984,1,1,8606
26-07-2021,FJB/8335/SBY/PL/8410,SBY4094690,MT-15,2020,11066,Repair,Perlu Ganti,Baik,5,2372,1,2,11066
26-07-2021,FJB/6200/SBY/PL/3894,SBY3694720,MIO-M3 125,2019,9964,Repair,Kritis,Baik,11,6911,2,3,4982
26-07-2021,FJB/4812/SBY/PL/7751,SBY2730075,X-MAX-CONNEC,2020,10031,Rutin,Baik,Baik,5,100,1,0,10031
27-07-2021,FJB/8932/SBY/PL/7886,SBY1968470,XSR 155,2019,19884,Repair,Kritis,Perlu Penyetelan,9,575,2,4,9942
27-07-2021,FJB/2276/SBY/PL/7020,SBY1626281,XSR 155,2021,0,Repair,Perlu Ganti,Baik,8,0,0,2,0
27-07-2021,FJB/9111/SBY/PL/7231,SBY9441439,NMAX-NEO-S,2020,14535,Repair,Kritis,Baik,9,7289,1,3,14535
27-07-2021,FJB/4634/SBY/PL/8033,SBY8473416,XSR 155,2019,18655,Repair,Kritis,Perlu Penyetelan,12,7880,2,3,9327
27-07-2021,FJB/2877/SBY/PL/5505,SBY1824053,FREE-GO-S,2018,24960,Repair,Kritis,Perlu Penyetelan,9,7113,3,2,8320
28-07-2021,FJB/8994/SBY/PL/2652,SBY7922920,ALL-NEW-NMAX,2020,5784,Rutin,Baik,Baik,2,1929,1,0,5784
28-07-2021,FJB/9499/SBY/PL/3173,SBY7794531,NMAX-NEO-S,2018,39840,Rutin,Baik,Perlu Penggantian,3,1583,3,0,13280
28-07-2021,FJB/1420/SBY/PL/4459,SBY6187038,ALL-NEW-AEROX,2018,30327,Rutin,Baik,Perlu Penggantian,2,1289,3,0,10109
28-07-2021,FJB/3330/SBY/PL/8418,SBY1366561,ALL-NEW-NMAX,2020,5605,Rutin,Baik,Baik,2,2141,1,0,5605
